ano,mes,natureza,quantidade
2023,8,RIACHO FUNDO II,2
2023,9,RIACHO FUNDO II,2
2023,10,RIACHO FUNDO II,2
2023,11,RIACHO FUNDO II,3
2023,12,RIACHO FUNDO II,2
2023,1,SAMAMBAIA,14
2023,2,SAMAMBAIA,7
2023,3,SAMAMBAIA,19
2023,4,SAMAMBAIA,10
2023,5,SAMAMBAIA,13
2023,6,SAMAMBAIA,7
2023,7,SAMAMBAIA,3
2023,8,SAMAMBAIA,4
2023,9,SAMAMBAIA,11
2023,10,SAMAMBAIA,8
2023,11,SAMAMBAIA,12
2023,12,SAMAMBAIA,7
2023,1,SANTA MARIA,6
2023,2,SANTA MARIA,3
2023,3,SANTA MARIA,4
2023,4,SANTA MARIA,2
2023,5,SANTA MARIA,3
2023,6,SANTA MARIA,2
2023,7,SANTA MARIA,2
2023,8,SANTA MARIA,3
2023,9,SANTA MARIA,4
2023,10,SANTA MARIA,3
2023,11,SANTA MARIA,1
2023,12,SANTA MARIA,7
2023,1,SÃO SEBASTIÃO,12
2023,2,SÃO SEBASTIÃO,10
2023,3,SÃO SEBASTIÃO,11
2023,4,SÃO SEBASTIÃO,4
2023,5,SÃO SEBASTIÃO,2
2023,6,SÃO SEBASTIÃO,4
2023,7,SÃO SEBASTIÃO,4
2023,8,SÃO SEBASTIÃO,4
2023,9,SÃO SEBASTIÃO,10
2023,10,SÃO SEBASTIÃO,4
2023,11,SÃO SEBASTIÃO,7
2023,12,SÃO SEBASTIÃO,13
2023,1,SCIA/ESTRUTURAL,3
2023,3,SCIA/ESTRUTURAL,1
2023,6,SCIA/ESTRUTURAL,1
2023,7,SCIA/ESTRUTURAL,1
2023,8,SCIA/ESTRUTURAL,3
2023,9,SCIA/ESTRUTURAL,5
2023,10,SCIA/ESTRUTURAL,2
2023,11,SCIA/ESTRUTURAL,1
2023,1,SIA,1
2023,2,SIA,1
2023,4,SIA,1
2023,5,SIA,1
2023,6,SIA,2
2023,8,SIA,2
2023,9,SIA,1
2023,11,SIA,3
2023,12,SIA,1
2023,1,SOBRADINHO,3
2023,2,SOBRADINHO,10
2023,3,SOBRADINHO,10
2023,4,SOBRADINHO,11
2023,5,SOBRADINHO,6
2023,6,SOBRADINHO,6
2023,7,SOBRADINHO,1
2023,9,SOBRADINHO,4
2023,10,SOBRADINHO,21
2023,11,SOBRADINHO,8
2023,12,SOBRADINHO,15
2023,1,SOBRADINHO II,5
2023,2,SOBRADINHO II,3
2023,3,SOBRADINHO II,9
2023,4,SOBRADINHO II,2
2023,5,SOBRADINHO II,10
2023,6,SOBRADINHO II,1
2023,7,SOBRADINHO II,2
2023,8,SOBRADINHO II,3
2023,9,SOBRADINHO II,1
2023,10,SOBRADINHO II,10
2023,12,SOBRADINHO II,8
2023,1,SUDOESTE/OCTAGONAL,5
2023,5,SUDOESTE/OCTAGONAL,2
2023,6,SUDOESTE/OCTAGONAL,2
2023,7,SUDOESTE/OCTAGONAL,4
2023,9,SUDOESTE/OCTAGONAL,4
2023,10,SUDOESTE/OCTAGONAL,4
2023,1,TAGUATINGA,17
2023,2,TAGUATINGA,5
2023,3,TAGUATINGA,20
2023,4,TAGUATINGA,4
2023,5,TAGUATINGA,11
2023,6,TAGUATINGA,3
2023,7,TAGUATINGA,6
2023,8,TAGUATINGA,9
2023,9,TAGUATINGA,8
2023,10,TAGUATINGA,10
2023,11,TAGUATINGA,21
2023,12,TAGUATINGA,14
2023,1,VARJÃO,3
2023,2,VARJÃO,2
2023,6,VARJÃO,1
2023,7,VARJÃO,1
2023,8,VARJÃO,1
2023,9,VARJÃO,2
2023,10,VARJÃO,3
2023,11,VARJÃO,1
2023,12,VARJÃO,1
2023,1,VICENTE PIRES,15
2023,2,VICENTE PIRES,3
2023,3,VICENTE PIRES,6
2023,4,VICENTE PIRES,6
2023,5,VICENTE PIRES,4
2023,6,VICENTE PIRES,2
2023,8,VICENTE PIRES,3
2023,9,VICENTE PIRES,4
2023,10,VICENTE PIRES,6
2023,11,VICENTE PIRES,3
2023,12,VICENTE PIRES,3
2023,1,QUANTIDADE DE RESGATE,162
2023,2,QUANTIDADE DE RESGATE,223
2023,3,QUANTIDADE DE RESGATE,170
2023,4,QUANTIDADE DE RESGATE,124
2023,5,QUANTIDADE DE RESGATE,112
2023,6,QUANTIDADE DE RESGATE,38
2023,7,QUANTIDADE DE RESGATE,42
2023,8,QUANTIDADE DE RESGATE,78
2023,9,QUANTIDADE DE RESGATE,61
2023,10,QUANTIDADE DE RESGATE,155
2023,11,QUANTIDADE DE RESGATE,245
2023,12,QUANTIDADE DE RESGATE,70
2023,1,QUANTIDADE DE SOLTURA,48
2023,2,QUANTIDADE DE SOLTURA,66
2023,3,QUANTIDADE DE SOLTURA,50
2023,4,QUANTIDADE DE SOLTURA,36
2023,5,QUANTIDADE DE SOLTURA,33
2023,6,QUANTIDADE DE SOLTURA,11
2023,7,QUANTIDADE DE SOLTURA,12
2023,8,QUANTIDADE DE SOLTURA,23
2023,9,QUANTIDADE DE SOLTURA,18
2023,10,QUANTIDADE DE SOLTURA,46
2023,11,QUANTIDADE DE SOLTURA,72
2023,12,QUANTIDADE DE SOLTURA,20
2023,1,QUANTIDADE DE ÓBITOS,2
2023,3,QUANTIDADE DE ÓBITOS,2
2023,4,QUANTIDADE DE ÓBITOS,1
2023,5,QUANTIDADE DE ÓBITOS,1
2023,6,QUANTIDADE DE ÓBITOS,2
2023,8,QUANTIDADE DE ÓBITOS,13
2023,10,QUANTIDADE DE ÓBITOS,5
2023,1,QUANTIDADE DE FERIDOS,44
2023,2,QUANTIDADE DE FERIDOS,35
2023,3,QUANTIDADE DE FERIDOS,35
2023,4,QUANTIDADE DE FERIDOS,28
2023,5,QUANTIDADE DE FERIDOS,22
2023,6,QUANTIDADE DE FERIDOS,11
2023,7,QUANTIDADE DE FERIDOS,6
2023,8,QUANTIDADE DE FERIDOS,13
2023,9,QUANTIDADE DE FERIDOS,18
2023,10,QUANTIDADE DE FERIDOS,49
2023,11,QUANTIDADE DE FERIDOS,42
2023,12,QUANTIDADE DE FERIDOS,25
2023,2,QUANTIDADE DE ATROPELAMENTO,1
2023,1,QUANTIDADE DE FILHOTES,13
2023,2,QUANTIDADE DE FILHOTES,3
2023,3,QUANTIDADE DE FILHOTES,2
2023,5,QUANTIDADE DE FILHOTES,3
2023,6,QUANTIDADE DE FILHOTES,3
2023,8,QUANTIDADE DE FILHOTES,1
2023,9,QUANTIDADE DE FILHOTES,2
2023,10,QUANTIDADE DE FILHOTES,5
2023,11,QUANTIDADE DE FILHOTES,6
2023,12,QUANTIDADE DE FILHOTES,1
2023,1,NOME POPULAR,51
2023,2,NOME POPULAR,130
2023,3,NOME POPULAR,78
2023,4,NOME POPULAR,72
2023,5,NOME POPULAR,67
2023,6,NOME POPULAR,8
2023,7,NOME POPULAR,27
2023,8,NOME POPULAR,38
2023,9,NOME POPULAR,27
2023,10,NOME POPULAR,49
2023,11,NOME POPULAR,191
2023,12,NOME POPULAR,19
2023,1,CANÁRIO DA TERRA,1
2023,2,CANÁRIO DA TERRA,25
2023,3,CANÁRIO DA TERRA,8
2023,4,CANÁRIO DA TERRA,2
2023,5,CANÁRIO DA TERRA,2
2023,7,CANÁRIO DA TERRA,10
2023,8,CANÁRIO DA TERRA,9
2023,11,CANÁRIO DA TERRA,81
2023,2,BAIANO,30
2023,3,BAIANO,16
2023,4,BAIANO,31
2023,5,BAIANO,9
2023,7,BAIANO,5
2023,8,BAIANO,2
2023,11,BAIANO,9
2023,1,PERIQUITO DO ENCONTRO,7
2023,2,PERIQUITO DO ENCONTRO,8
2023,3,PERIQUITO DO ENCONTRO,9
2023,4,PERIQUITO DO ENCONTRO,9
2023,5,PERIQUITO DO ENCONTRO,9
2023,7,PERIQUITO DO ENCONTRO,2
2023,8,PERIQUITO DO ENCONTRO,3
2023,9,PERIQUITO DO ENCONTRO,7
2023,10,PERIQUITO DO ENCONTRO,16
2023,11,PERIQUITO DO ENCONTRO,11
2023,12,PERIQUITO DO ENCONTRO,1
2023,1,CORUJA BURAQUEIRA,10
2023,2,CORUJA BURAQUEIRA,4
2023,3,CORUJA BURAQUEIRA,5
2023,4,CORUJA BURAQUEIRA,2
2023,6,CORUJA BURAQUEIRA,1
2023,7,CORUJA BURAQUEIRA,1
2023,8,CORUJA BURAQUEIRA,1
2023,10,CORUJA BURAQUEIRA,3
2023,11,CORUJA BURAQUEIRA,6
2023,12,CORUJA BURAQUEIRA,2
2023,1,COLEIRO,6
2023,2,COLEIRO,6
2023,3,COLEIRO,2
2023,4,COLEIRO,5
2023,5,COLEIRO,2
2023,9,COLEIRO,1
2023,11,COLEIRO,3
2023,2,PAPAGAIO GALEGO,1
2023,3,PAPAGAIO GALEGO,4
2023,4,PAPAGAIO GALEGO,1
2023,5,PAPAGAIO GALEGO,3
2023,6,PAPAGAIO GALEGO,2
2023,7,PAPAGAIO GALEGO,1
2023,9,PAPAGAIO GALEGO,1
2023,10,PAPAGAIO GALEGO,3
2023,11,PAPAGAIO GALEGO,5
2023,12,PAPAGAIO GALEGO,1
2023,2,MARIA FACEIRA,6
2023,3,MARIA FACEIRA,11
2023,4,MARIA FACEIRA,2
2023,8,MARIA FACEIRA,1
2023,10,MARIA FACEIRA,1
2023,1,PAPAGAIO VERDADEIRO,4
2023,2,PAPAGAIO VERDADEIRO,5
2023,5,PAPAGAIO VERDADEIRO,1
2023,7,PAPAGAIO VERDADEIRO,1
2023,8,PAPAGAIO VERDADEIRO,2
2023,9,PAPAGAIO VERDADEIRO,2
2023,11,PAPAGAIO VERDADEIRO,5
2023,1,ARARA CANINDÉ,4
2023,4,ARARA CANINDÉ,1
2023,5,ARARA CANINDÉ,1
2023,10,ARARA CANINDÉ,4
2023,11,ARARA CANINDÉ,6
2023,12,ARARA CANINDÉ,2
2023,1,SABIÁ-DO-CAMPO,1
2023,3,SABIÁ-DO-CAMPO,3
2023,5,SABIÁ-DO-CAMPO,2
2023,9,SABIÁ-DO-CAMPO,2
2023,11,SABIÁ-DO-CAMPO,6
2023,12,SABIÁ-DO-CAMPO,1
2023,1,TRINCA FERRO,1
2023,2,TRINCA FERRO,6
2023,3,TRINCA FERRO,1
2023,5,TRINCA FERRO,1
2023,8,TRINCA FERRO,2
2023,9,TRINCA FERRO,1
2023,11,TRINCA FERRO,3
2023,1,CARCARÁ,2
2023,2,CARCARÁ,1
2023,4,CARCARÁ,1
2023,5,CARCARÁ,3
2023,8,CARCARÁ,1
2023,10,CARCARÁ,2
2023,11,CARCARÁ,2
2023,12,CARCARÁ,2
2023,1,PICA-PAU,2
2023,2,PICA-PAU,1
2023,5,PICA-PAU,1
2023,7,PICA-PAU,1
2023,8,PICA-PAU,1
2023,10,PICA-PAU,3
2023,11,PICA-PAU,4
2023,12,PICA-PAU,1
2023,6,URUBU,1
2023,7,URUBU,1
2023,8,URUBU,3
2023,9,URUBU,5
2023,10,URUBU,4
2023,1,BIGODINHO,1
2023,2,BIGODINHO,1
2023,3,BIGODINHO,2
2023,4,BIGODINHO,1
2023,5,BIGODINHO,1
2023,7,BIGODINHO,1
2023,8,BIGODINHO,2
2023,11,BIGODINHO,4
2023,4,SABIÁ-BARRANCO,2
2023,10,SABIÁ-BARRANCO,2
2023,11,SABIÁ-BARRANCO,8
2023,1,POMBA DO BANDO,2
2023,3,POMBA DO BANDO,1
2023,4,POMBA DO BANDO,1
2023,5,POMBA DO BANDO,3
2023,6,POMBA DO BANDO,2
2023,11,POMBA DO BANDO,1
2023,2,CURIÓ,5
2023,4,CURIÓ,2
2023,5,CURIÓ,1
2023,7,CURIÓ,1
2023,2,GAVIÃO CARIJO,1
2023,3,GAVIÃO CARIJO,1
2023,5,GAVIÃO CARIJO,2
2023,10,GAVIÃO CARIJO,4
2023,11,GAVIÃO CARIJO,1
2023,1,PATATIVA,1
2023,2,PATATIVA,4
2023,3,PATATIVA,3
2023,11,PATATIVA,1
2023,2,TUCANO,1
2023,3,TUCANO,1
2023,4,TUCANO,1
2023,6,TUCANO,1
2023,8,TUCANO,1
2023,9,TUCANO,1
2023,11,TUCANO,2
2023,12,TUCANO,1
2023,1,BEM-TE-VI,1
2023,2,BEM-TE-VI,1
2023,4,BEM-TE-VI,2
2023,7,BEM-TE-VI,1
2023,10,BEM-TE-VI,2
2023,11,BEM-TE-VI,1
2023,2,AZULÃO,4
2023,5,AZULÃO,1
2023,11,AZULÃO,1
2023,12,AZULÃO,1
2023,1,GAVIÃO QUIRI QUIRI,1
2023,4,GAVIÃO QUIRI QUIRI,1
2023,5,GAVIÃO QUIRI QUIRI,1
2023,9,GAVIÃO QUIRI QUIRI,1
2023,10,GAVIÃO QUIRI QUIRI,1
2023,11,GAVIÃO QUIRI QUIRI,1
2023,12,GAVIÃO QUIRI QUIRI,1
2023,3,PAPAGAIO DO MANGUE,2
2023,5,PAPAGAIO DO MANGUE,2
2023,9,PAPAGAIO DO MANGUE,2
2023,11,PAPAGAIO DO MANGUE,1
2023,1,ANDORINHA,1
2023,11,ANDORINHA,5
2023,2,CARDEAL-DO-NORDESTE,1
2023,5,CARDEAL-DO-NORDESTE,1
2023,8,CARDEAL-DO-NORDESTE,1
2023,11,CARDEAL-DO-NORDESTE,3
2023,5,CURIANGO,1
2023,8,CURIANGO,2
2023,9,CURIANGO,3
2023,2,PERIQUITO REI,2
2023,3,PERIQUITO REI,1
2023,5,PERIQUITO REI,1
2023,10,PERIQUITO REI,2
2023,2,CORUJA CABURÉ,1
2023,4,CORUJA CABURÉ,1
2023,8,CORUJA CABURÉ,1
2023,11,CORUJA CABURÉ,2
2023,2,PERIQUITO RICO,1
2023,3,PERIQUITO RICO,2
2023,4,PERIQUITO RICO,2
2023,5,QUERO-QUERO,2
2023,7,QUERO-QUERO,1
2023,11,QUERO-QUERO,1
2023,12,QUERO-QUERO,1
2023,3,BEIJA FLOR,1
2023,11,BEIJA FLOR,2
2023,12,BEIJA FLOR,1
2023,2,CABOCLINHO,3
2023,8,CABOCLINHO,1
2023,1,CORUJA ORELHUDA,1
2023,2,CORUJA ORELHUDA,1
2023,8,CORUJA ORELHUDA,1
2023,12,CORUJA ORELHUDA,1
2023,5,ROLINHA-ROXA,4
2023,5,SARACURA,4
2023,4,ALMA DE GATO,1
2023,5,ALMA DE GATO,1
2023,11,ALMA DE GATO,1
2023,11,BICO DE PIMENTA,3
2023,7,IRERÊ,1
2023,8,IRERÊ,1
2023,10,IRERÊ,1
2023,5,POMBA VERDADEIRA,1
2023,8,POMBA VERDADEIRA,1
2023,12,POMBA VERDADEIRA,1
2023,1,SABIÁ-LARANJEIRA,1
2023,2,SABIÁ-LARANJEIRA,1
2023,9,SABIÁ-LARANJEIRA,1
2023,2,SERIEMA,1
2023,5,SERIEMA,1
2023,10,SERIEMA,1
2023,4,URUTAU,1
2023,5,URUTAU,1
2023,11,URUTAU,1
2023,11,BICUDO-VERDADEIRO,2
2023,3,CORRUPIÃO,1
2023,5,CORRUPIÃO,1
2023,3,CORUJA SUINDARA,1
2023,8,CORUJA SUINDARA,1
2023,11,CURICACA,2
2023,1,GARÇA BRANCA,1
2023,5,GARÇA BRANCA,1
2023,5,GOLINHO,1
2023,11,GOLINHO,1
2023,2,MARRECO,1
2023,11,MARRECO,1
2023,1,MELRO,1
2023,2,MELRO,1
2023,11,PATO,1
2023,12,PATO,1
2023,1,PERIQUITO MARACANÃ,1
2023,5,PERIQUITO MARACANÃ,1
2023,2,ROLINHA CINZENTA,1
2023,4,ROLINHA CINZENTA,1
2023,6,ROUXINOL DO ENCONTRO,1
2023,8,ROUXINOL DO ENCONTRO,1
2023,2,TICO TICO REI,2
2023,2,TIZIU,2
2023,5,ARARA MARACANÃ,1
2023,4,CANÁRIO,1
2023,12,CORUJINHA DA MATA,1
2023,3,FRANGO D'ÁGUA,1
2023,3,GRALHA - CANCÃ,1
2023,11,JANDAIA,1
2023,2,JURUVA,1
2023,2,PAPA CAPIM,1
2023,11,PAPA LAGARTA,1
2023,3,PERDIZ,1
2023,11,SAIRA AMARELA,1
2023,11,SANHAÇO CINZENTO,1
2023,1,SUIRIRI-CAVALEIRO,1
2023,4,TUIM,1
2023,1,NOME POPULAR,73
2023,2,NOME POPULAR,49
2023,3,NOME POPULAR,50
2023,4,NOME POPULAR,25
2023,5,NOME POPULAR,27
2023,6,NOME POPULAR,18
2023,7,NOME POPULAR,12
2023,8,NOME POPULAR,31
2023,9,NOME POPULAR,24
2023,10,NOME POPULAR,86
2023,11,NOME POPULAR,29
2023,12,NOME POPULAR,37
2023,6,ANTA,1
2023,1,BICHO PREGUIÇA,1
2023,2,BICHO PREGUIÇA,1
2023,3,BICHO PREGUIÇA,1
2023,1,CACHORRO DO MATO,1
2023,3,CACHORRO DO MATO,1
2023,10,CACHORRO DO MATO,1
2023,1,CAPIVARA,1
2023,2,CAPIVARA,1
2023,3,CAPIVARA,2
2023,6,CAPIVARA,2
2023,8,CAPIVARA,9
2023,10,CAPIVARA,2
2023,11,CAPIVARA,3
2023,2,CUTIA,2
2023,6,FURÃO,1
2023,1,JAGUATIRICA,1
2023,3,JAGUATIRICA,1
2023,1,LOBO GUARA,1
2023,7,LOBO GUARA,1
2023,3,MACACO BUGIO/GUARIBA,1
2023,1,MACACO PREGO,3
2023,2,MACACO PREGO,1
2023,8,MACACO PREGO,2
2023,9,MACACO PREGO,1
2023,10,MACACO PREGO,1
2023,1,MACACO SAGUI,4
2023,2,MACACO SAGUI,3
2023,3,MACACO SAGUI,3
2023,4,MACACO SAGUI,2
2023,5,MACACO SAGUI,3
2023,7,MACACO SAGUI,1
2023,8,MACACO SAGUI,2
2023,9,MACACO SAGUI,1
2023,10,MACACO SAGUI,2
2023,11,MICO ESTRELA,1
2023,6,PORCO ESPINHO,1
2023,8,PORCO ESPINHO,5
2023,9,PORCO ESPINHO,2
2023,10,PORCO ESPINHO,2
2023,11,PORCO ESPINHO,1
2023,2,QUATI,1
2023,3,QUATI,1
2023,5,QUATI,2
2023,10,QUATI,1
2023,12,QUATI,1
2023,2,RAPOSA,3
2023,1,SARUÊ,58
2023,2,SARUÊ,37
2023,3,SARUÊ,37
2023,4,SARUÊ,20
2023,5,SARUÊ,22
2023,6,SARUÊ,13
2023,7,SARUÊ,9
2023,8,SARUÊ,13
2023,9,SARUÊ,20
2023,10,SARUÊ,76
2023,11,SARUÊ,20
2023,12,SARUÊ,35
2023,1,TAMANDUÁ BANDEIRA,1
2023,4,TAMANDUÁ BANDEIRA,2
2023,11,TAMANDUÁ BANDEIRA,2
2023,3,TAMANDUÁ MIRIM,2
2023,7,TAMANDUÁ MIRIM,1
2023,11,TAMANDUÁ MIRIM,1
2023,12,TATU BOLA,1
2023,1,TATU GALINHA,2
2023,3,TATU GALINHA,1
2023,11,TATU GALINHA,1
2023,4,VEADO CAMPEIRO,1
2023,10,VEADO CAMPEIRO,1
2023,1,NOME POPULAR,38
2023,2,NOME POPULAR,44
2023,3,NOME POPULAR,42
2023,4,NOME POPULAR,27
2023,5,NOME POPULAR,18
2023,6,NOME POPULAR,12
2023,7,NOME POPULAR,3
2023,8,NOME POPULAR,9
2023,9,NOME POPULAR,10
2023,10,NOME POPULAR,20
2023,11,NOME POPULAR,25
2023,12,NOME POPULAR,14
2023,1,SERPENTE JIBOIA,14
2023,2,SERPENTE JIBOIA,13
2023,3,SERPENTE JIBOIA,6
2023,4,SERPENTE JIBOIA,5
2023,5,SERPENTE JIBOIA,2
2023,6,SERPENTE JIBOIA,3
2023,8,SERPENTE JIBOIA,2
2023,9,SERPENTE JIBOIA,5
2023,10,SERPENTE JIBOIA,5
2023,11,SERPENTE JIBOIA,14
2023,12,SERPENTE JIBOIA,5
2023,1,SERPENTE CASCAVEL,3
2023,2,SERPENTE CASCAVEL,11
2023,3,SERPENTE CASCAVEL,12
2023,4,SERPENTE CASCAVEL,5
2023,5,SERPENTE CASCAVEL,4
2023,6,SERPENTE CASCAVEL,2
2023,8,SERPENTE CASCAVEL,1
2023,9,SERPENTE CASCAVEL,1
2023,10,SERPENTE CASCAVEL,1
2023,11,SERPENTE CASCAVEL,1
2023,1,SERPENTE COBRA CIPÓ,2
2023,2,SERPENTE COBRA CIPÓ,4
2023,3,SERPENTE COBRA CIPÓ,3
2023,4,SERPENTE COBRA CIPÓ,3
2023,5,SERPENTE COBRA CIPÓ,7
2023,6,SERPENTE COBRA CIPÓ,1
2023,8,SERPENTE COBRA CIPÓ,1
2023,10,SERPENTE COBRA CIPÓ,2
2023,11,SERPENTE COBRA CIPÓ,2
2023,12,SERPENTE COBRA CIPÓ,2
2023,1,SERPENTE CORRE CAMPO,3
2023,2,SERPENTE CORRE CAMPO,4
2023,3,SERPENTE CORRE CAMPO,5
2023,4,SERPENTE CORRE CAMPO,3
2023,5,SERPENTE CORRE CAMPO,1
2023,10,SERPENTE CORRE CAMPO,4
2023,1,SERPENTE CORAL FALSA,5
2023,2,SERPENTE CORAL FALSA,4
2023,3,SERPENTE CORAL FALSA,1
2023,5,SERPENTE CORAL FALSA,1
2023,7,SERPENTE CORAL FALSA,2
2023,8,SERPENTE CORAL FALSA,1
2023,9,SERPENTE CORAL FALSA,1
2023,12,SERPENTE CORAL FALSA,4
2023,1,SERPENTE JARARACA VERDADEIRA,4
2023,2,SERPENTE JARARACA VERDADEIRA,3
2023,3,SERPENTE JARARACA VERDADEIRA,2
2023,10,SERPENTE JARARACA VERDADEIRA,1
2023,11,SERPENTE JARARACA VERDADEIRA,2
2023,1,JABUTI,1
2023,6,JABUTI,1
2023,7,JABUTI,1
2023,8,JABUTI,1
2023,9,JABUTI,1
2023,11,JABUTI,2
2023,12,JABUTI,1
2023,2,SERPENTE COBRA DORMIDEIRA,1
2023,4,SERPENTE COBRA DORMIDEIRA,1
2023,8,SERPENTE COBRA DORMIDEIRA,1
2023,9,SERPENTE COBRA DORMIDEIRA,1
2023,10,SERPENTE COBRA DORMIDEIRA,3
2023,11,SERPENTE COBRA DORMIDEIRA,1
2023,3,SERPENTE CORAL VERDADEIRA,2
2023,4,SERPENTE CORAL VERDADEIRA,2
2023,6,SERPENTE CORAL VERDADEIRA,1
2023,9,SERPENTE CORAL VERDADEIRA,1
2023,3,CÁGADO DE BARBICHA,2
2023,6,CÁGADO DE BARBICHA,2
2023,11,CÁGADO DE BARBICHA,1
2023,1,SERPENTE BOIPEBA,1
2023,3,SERPENTE BOIPEBA,2
2023,4,SERPENTE BOIPEBA,1
2023,11,SERPENTE BOIPEBA,1
2023,1,SERPENTE COBRA-VERDE,1
2023,2,SERPENTE COBRA-VERDE,1
2023,11,SERPENTE COBRA-VERDE,1
2023,12,SERPENTE COBRA-VERDE,2
2023,1,SERPENTE JIBOIA ARCO ÍRIS,1
2023,2,SERPENTE JIBOIA ARCO ÍRIS,1
2023,3,SERPENTE JIBOIA ARCO ÍRIS,1
2023,4,SERPENTE JIBOIA ARCO ÍRIS,1
2023,6,SERPENTE JIBOIA ARCO ÍRIS,1
2023,1,CÁGADO COMUM,1
2023,4,CÁGADO COMUM,2
2023,5,CÁGADO COMUM,1
2023,1,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,2
2023,2,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,1
2023,3,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,1
2023,2,SERPENTE JARARACUÇU,1
2023,3,SERPENTE JARARACUÇU,1
2023,5,SERPENTE JARARACUÇU,1
2023,8,JACARETINGA,1
2023,10,JACARETINGA,1
2023,4,SERPENTE COBRA CEGA / CECÍLIA,2
2023,3,SERPENTE CORN SNAKE (EXÓTICA),1
2023,5,SERPENTE CORN SNAKE (EXÓTICA),1
2023,3,SERPENTE JARARACA CRUZEIRA,1
2023,4,SERPENTE JARARACA CRUZEIRA,1
2023,10,TEIÚ,2
2023,6,IGUANA,1
2023,3,JACARE DO PAPO AMARELO,1
2023,4,SERPENTE CANINANA,1
2023,10,SERPENTE COBRA D'ÁGUA,1
2023,8,SERPENTE BOA IMPERATOR (EXÓTICA),1
2023,3,TARTARUGA,1
2022,1,Atendimentos registrados,470
2022,2,Atendimentos registrados,452
2022,3,Atendimentos registrados,424
2022,4,Atendimentos registrados,467
2022,5,Atendimentos registrados,414
2022,6,Atendimentos registrados,412
2022,7,Atendimentos registrados,372
2022,8,Atendimentos registrados,430
2022,9,Atendimentos registrados,430
2022,10,Atendimentos registrados,481
2022,11,Atendimentos registrados,444
2022,12,Atendimentos registrados,371
2022,1,Termos Circunstanciados de Ocorrência - PMDF,73
2022,2,Termos Circunstanciados de Ocorrência - PMDF,58
2022,3,Termos Circunstanciados de Ocorrência - PMDF,65
2022,4,Termos Circunstanciados de Ocorrência - PMDF,37
2022,5,Termos Circunstanciados de Ocorrência - PMDF,42
2022,6,Termos Circunstanciados de Ocorrência - PMDF,42
2022,7,Termos Circunstanciados de Ocorrência - PMDF,21
2022,8,Termos Circunstanciados de Ocorrência - PMDF,22
2022,9,Termos Circunstanciados de Ocorrência - PMDF,23
2022,10,Termos Circunstanciados de Ocorrência - PMDF,25
2022,11,Termos Circunstanciados de Ocorrência - PMDF,19
2022,12,Termos Circunstanciados de Ocorrência - PMDF,20
2022,2,Termos Circunstanciados - OUTRAS,1
2022,3,Termos Circunstanciados - OUTRAS,2
2022,6,Termos Circunstanciados - OUTRAS,2
2022,7,Termos Circunstanciados - OUTRAS,1
2022,8,Termos Circunstanciados - OUTRAS,2
2022,9,Termos Circunstanciados - OUTRAS,1
2022,12,Termos Circunstanciados - OUTRAS,3
2022,2,Em apuração,1
2022,4,Em apuração,1
2022,5,Em apuração,1
2022,6,Em apuração,3
2022,8,Em apuração,2
2022,9,Em apuração,4
2022,10,Em apuração,2
2022,11,Em apuração,2
2022,1,Flagrantes,4
2022,2,Flagrantes,7
2022,3,Flagrantes,5
2022,4,Flagrantes,2
2022,5,Flagrantes,7
2022,6,Flagrantes,4
2022,7,Flagrantes,3
2022,8,Flagrantes,3
2022,9,Flagrantes,3
2022,10,Flagrantes,4
2022,11,Flagrantes,1
2022,12,Flagrantes,8
2022,1,P.A.A.I.,1
2022,7,P.A.A.I.,1
2022,11,P.A.A.I.,1
2022,1,Apreensão de arma de fogo e/ou munição,4
2022,2,Apreensão de arma de fogo e/ou munição,7
2022,3,Apreensão de arma de fogo e/ou munição,4
2022,4,Apreensão de arma de fogo e/ou munição,2
2022,5,Apreensão de arma de fogo e/ou munição,3
2022,6,Apreensão de arma de fogo e/ou munição,2
2022,7,Apreensão de arma de fogo e/ou munição,3
2022,8,Apreensão de arma de fogo e/ou munição,2
2022,10,Apreensão de arma de fogo e/ou munição,4
2022,12,Apreensão de arma de fogo e/ou munição,3
2022,1,Busca de Animais,1
2022,2,Busca de Animais,9
2022,3,Busca de Animais,2
2022,4,Busca de Animais,4
2022,5,Busca de Animais,3
2022,6,Busca de Animais,3
2022,7,Busca de Animais,3
2022,8,Busca de Animais,1
2022,9,Busca de Animais,5
2022,10,Busca de Animais,5
2022,11,Busca de Animais,10
2022,12,Busca de Animais,4
2022,1,Captura de Animais,204
2022,2,Captura de Animais,166
2022,3,Captura de Animais,127
2022,4,Captura de Animais,162
2022,5,Captura de Animais,130
2022,6,Captura de Animais,130
2022,7,Captura de Animais,118
2022,8,Captura de Animais,153
2022,9,Captura de Animais,194
2022,10,Captura de Animais,245
2022,11,Captura de Animais,241
2022,12,Captura de Animais,176
2022,2,Corte de Árvores,1
2022,3,Corte de Árvores,1
2022,4,Corte de Árvores,1
2022,6,Corte de Árvores,1
2022,8,Corte de Árvores,1
2022,9,Corte de Árvores,2
2022,10,Corte de Árvores,1
2022,11,Corte de Árvores,1
2022,1,Crime contra as Áreas de Proteção Permanente,1
2022,2,Crime contra as Áreas de Proteção Permanente,1
